GeneSym,source_desc,protein,cell,Tissue,target_id,weight
RNF103,na,7844,A2058,skin,-666,-1
VIPR1,na,7433,A2058,skin,-666,-1
ACRBP,na,84519,A2058,skin,-666,-1
KLHDC7B,na,113730,A2058,skin,-666,-1
SCNN1B,na,6338,A2058,skin,-666,-1
TMEM52,na,339456,A2058,skin,-666,-1
MID2,na,11043,A2058,skin,-666,-1
USH1C,na,10083,A2058,skin,-666,-1
PPP1R14D,na,54866,A2058,skin,-666,-1
EPS8L3,na,79574,A2058,skin,-666,-1
RSPH1,na,89765,A2058,skin,-666,-1
NOXO1,na,124056,A2058,skin,-666,-1
AXDND1,na,126859,A2058,skin,-666,-1
CYP2C9,na,1559,A2058,skin,-666,-1
RNF39,na,80352,A2058,skin,-666,-1
RAB25,na,57111,A2058,skin,-666,-1
CEACAM5,na,1048,A2058,skin,-666,-1
PADI1,na,29943,A2058,skin,-666,-1
MSLN,na,10232,A2058,skin,-666,-1
KLK7,na,5650,A2058,skin,-666,-1
FGF3,na,2248,A2058,skin,-666,-1
FGF19,na,9965,A2058,skin,-666,-1
PRSS3,na,5646,A2058,skin,-666,-1
C11orf53,na,341032,A2058,skin,-666,-1
C8B,na,732,A2058,skin,-666,-1
SLC19A3,na,80704,A2058,skin,-666,-1
AMN,na,81693,A2058,skin,-666,-1
ADH6,na,130,A2058,skin,-666,-1
HABP2,na,3026,A2058,skin,-666,-1
SLCO2B1,na,11309,A2058,skin,-666,-1
ABCC6,na,368,A2058,skin,-666,-1
TMEM37,na,140738,A2058,skin,-666,-1
TAC3,na,6866,A2058,skin,-666,-1
FOXH1,na,8928,A2058,skin,-666,-1
ZIM2,na,23619,A2058,skin,-666,-1
GSTA1,na,2938,A2058,skin,-666,-1
ASPRV1,na,151516,A2058,skin,-666,-1
FZD10,na,11211,A2058,skin,-666,-1
VSNL1,na,7447,A2058,skin,-666,-1
DSG3,na,1830,A2058,skin,-666,-1
SPRR1B,na,6699,A2058,skin,-666,-1
PI3,na,5266,A2058,skin,-666,-1
S100A12,na,6283,A2058,skin,-666,-1
SERPINB4,na,6318,A2058,skin,-666,-1
WNT4,na,54361,A2058,skin,-666,-1
ALOX15B,na,247,A2058,skin,-666,-1
GPR115,na,221393,A2058,skin,-666,-1
USH1G,na,124590,A2058,skin,-666,-1
EVPL,na,2125,A2058,skin,-666,-1
PIK3IP1,na,113791,A2058,skin,-666,-1
PADI3,na,51702,A2058,skin,-666,-1
UPK1A,na,11045,A2058,skin,-666,-1
PHLDB3,na,653583,A2058,skin,-666,-1
PSORS1C2,na,170680,A2058,skin,-666,-1
SLC1A3,na,6507,A2058,skin,-666,-1
CDC42BPG,na,55561,A2058,skin,-666,-1
GPRIN2,na,9721,A2058,skin,-666,-1
MAP3K9,na,4293,A2058,skin,-666,-1
ACOXL,na,55289,A2058,skin,-666,-1
ZNF449,na,203523,A2058,skin,-666,-1
RTDR1,na,27156,A2058,skin,-666,-1
SMC1B,na,27127,A2058,skin,-666,-1
PFKFB1,na,5207,A2058,skin,-666,-1
DUSP11,na,8446,A2058,skin,-666,-1
ALS2CL,na,259173,A2058,skin,-666,-1
DYSF,na,8291,A2058,skin,-666,-1
ETV7,na,51513,A2058,skin,-666,-1
POU2F3,na,25833,A2058,skin,-666,-1
AK8,na,158067,A2058,skin,-666,-1
MYL4,na,4635,A2058,skin,-666,-1
KEL,na,3792,A2058,skin,-666,-1
RHAG,na,6005,A2058,skin,-666,-1
TUBB1,na,81027,A2058,skin,-666,-1
ATP7B,na,540,A2058,skin,-666,-1
PKLR,na,5313,A2058,skin,-666,-1
HBD,na,3045,A2058,skin,-666,-1
MTHFR,na,4524,A2058,skin,-666,-1
CPPED1,na,55313,A2058,skin,-666,-1
GP5,na,2814,A2058,skin,-666,-1
CTSW,na,1521,A2058,skin,-666,-1
CKM,na,1158,A2058,skin,-666,-1
PTGS1,na,5742,A2058,skin,-666,-1
CRBN,na,51185,A2058,skin,-666,-1
RRAGB,na,10325,A2058,skin,-666,-1
LAIR1,na,3903,A2058,skin,-666,-1
CST7,na,8530,A2058,skin,-666,-1
SERPINI2,na,5276,A2058,skin,-666,-1
P2RY2,na,5029,A2058,skin,-666,-1
HK3,na,3101,A2058,skin,-666,-1
FCN1,na,2219,A2058,skin,-666,-1
ADORA3,na,140,A2058,skin,-666,-1
CIB3,na,117286,A2058,skin,-666,-1
CLEC1B,na,51266,A2058,skin,-666,-1
ZNF541,na,84215,A2058,skin,-666,-1
LRIG2,na,9860,A2058,skin,-666,-1
ITIH4,na,3700,A2058,skin,-666,-1
CD6,na,923,A2058,skin,-666,-1
LCK,na,3932,A2058,skin,-666,-1
ADRBK2,na,157,A2058,skin,-666,-1
SLA,na,6503,A2058,skin,-666,-1
KIAA1551,na,55196,A2058,skin,-666,-1
SWSAP1,na,126074,A2058,skin,-666,-1
SLC2A5,na,6518,A2058,skin,-666,-1
TTC21A,na,199223,A2058,skin,-666,-1
KCNN3,na,3782,A2058,skin,-666,-1
SIGLEC10,na,89790,A2058,skin,-666,-1
SUSD3,na,203328,A2058,skin,-666,-1
CD19,na,930,A2058,skin,-666,-1
P2RY8,na,286530,A2058,skin,-666,-1
CNTNAP4,na,85445,A2058,skin,-666,-1
INPP5D,na,3635,A2058,skin,-666,-1
MKNK2,na,2872,A2058,skin,-666,-1
NEK9,na,91754,A2058,skin,-666,-1
DNASE1,na,1773,A2058,skin,-666,-1
PRF1,na,5551,A2058,skin,-666,-1
IL21R,na,50615,A2058,skin,-666,-1
BTLA,na,151888,A2058,skin,-666,-1
HSF5,na,124535,A2058,skin,-666,-1
HIST1H4A,na,8359,A2058,skin,-666,-1
HIST1H3G,na,8355,A2058,skin,-666,-1
MLH3,na,27030,A2058,skin,-666,-1
RLN2,na,6019,A2058,skin,-666,-1
OR3A1,na,4994,A2058,skin,-666,-1
ATF3,na,467,A2058,skin,-666,-1
MCF2,na,4168,A2058,skin,-666,-1
EIF2AK3,na,9451,A2058,skin,-666,-1
DENND2C,na,163259,A2058,skin,-666,-1
GPR63,na,81491,A2058,skin,-666,-1
DKFZP434K028,na,26070,A2058,skin,-666,-1
CCT6B,na,10693,A2058,skin,-666,-1
TSHR,na,7253,A2058,skin,-666,-1
LCT,na,3938,A2058,skin,-666,-1
LTF,na,4057,A2058,skin,-666,-1
EFCAB5,na,374786,A2058,skin,-666,-1
CD200R1,na,131450,A2058,skin,-666,-1
COL4A3,na,1285,A2058,skin,-666,-1
TPTE,na,7179,A2058,skin,-666,-1
FSHB,na,2488,A2058,skin,-666,-1
CXCR1,na,3577,A2058,skin,-666,-1
GCKR,na,2646,A2058,skin,-666,-1
MDGA1,na,266727,A2058,skin,-666,-1
NKX3-1,na,4824,A2058,skin,-666,-1
NPB,na,256933,A2058,skin,-666,-1
LRRC18,na,474354,A2058,skin,-666,-1
FPR2,na,2358,A2058,skin,-666,-1
RGS8,na,85397,A2058,skin,-666,-1
NRAP,na,4892,A2058,skin,-666,-1
TTLL10,na,254173,A2058,skin,-666,-1
WFIKKN2,na,124857,A2058,skin,-666,-1
C14orf178,na,283579,A2058,skin,-666,-1
KRTAP8-1,na,337879,A2058,skin,-666,-1
P2RX2,na,22953,A2058,skin,-666,-1
NOS1,na,4842,A2058,skin,-666,-1
CACNG3,na,10368,A2058,skin,-666,-1
AVPR1A,na,552,A2058,skin,-666,-1
CD300LB,na,124599,A2058,skin,-666,-1
PTH2,na,113091,A2058,skin,-666,-1
PTCH2,na,8643,A2058,skin,-666,-1
HIPK4,na,147746,A2058,skin,-666,-1
STOML3,na,161003,A2058,skin,-666,-1
ASB16,na,92591,A2058,skin,-666,-1
SLC12A3,na,6559,A2058,skin,-666,-1
CHAT,na,1103,A2058,skin,-666,-1
GH1,na,2688,A2058,skin,-666,-1
TCL1A,na,8115,A2058,skin,-666,-1
CD1C,na,911,A2058,skin,-666,-1
APBB1IP,na,54518,A2058,skin,-666,-1
IKZF1,na,10320,A2058,skin,-666,-1
NEK8,na,284086,A2058,skin,-666,-1
C1orf61,na,10485,A2058,skin,-666,-1
SLC4A5,na,57835,A2058,skin,-666,-1
OFCC1,na,266553,A2058,skin,-666,-1
PPP4R1L,na,55370,A2058,skin,-666,-1
LUZP4,na,51213,A2058,skin,-666,-1
APLNR,na,187,A2058,skin,-666,-1
APOBEC3D,na,140564,A2058,skin,-666,-1
OR10J1,na,26476,A2058,skin,-666,-1
DNAH6,na,1768,A2058,skin,-666,-1
SERPINB12,na,89777,A2058,skin,-666,-1
DRC1,na,92749,A2058,skin,-666,-1
AGXT2,na,64902,A2058,skin,-666,-1
TPH2,na,121278,A2058,skin,-666,-1
NLRP2,na,55655,A2058,skin,-666,-1
DIO2,na,1734,A2058,skin,-666,-1
SNX12,na,29934,A2058,skin,-666,-1
LMNTD1,na,160492,A2058,skin,-666,-1
ODF1,na,4956,A2058,skin,-666,-1
BTNL2,na,56244,A2058,skin,-666,-1
ARSF,na,416,A2058,skin,-666,-1
CHRM5,na,1133,A2058,skin,-666,-1
CIDEA,na,1149,A2058,skin,-666,-1
EPX,na,8288,A2058,skin,-666,-1
C1orf111,na,284680,A2058,skin,-666,-1
GP2,na,2813,A2058,skin,-666,-1
OR52A1,na,23538,A2058,skin,-666,-1
GRM3,na,2913,A2058,skin,-666,-1
GUCA1B,na,2979,A2058,skin,-666,-1
HRC,na,3270,A2058,skin,-666,-1
PHYHD1,na,254295,A2058,skin,-666,-1
FGF16,na,8823,A2058,skin,-666,-1
SLC30A3,na,7781,A2058,skin,-666,-1
TPSAB1,na,7177,A2058,skin,-666,-1
GALR3,na,8484,A2058,skin,-666,-1
ALX4,na,60529,A2058,skin,-666,-1
SLC6A17,na,388662,A2058,skin,-666,-1
ADAMTS13,na,11093,A2058,skin,-666,-1
NPFFR1,na,64106,A2058,skin,-666,-1
HIGD1B,na,51751,A2058,skin,-666,-1
EVI5L,na,115704,A2058,skin,-666,-1
SRMS,na,6725,A2058,skin,-666,-1
KCNQ2,na,3785,A2058,skin,-666,-1
LYNX1,na,66004,A2058,skin,-666,-1
FCN3,na,8547,A2058,skin,-666,-1
C19orf25,na,148223,A2058,skin,-666,-1
DOHH,na,83475,A2058,skin,-666,-1
PLA2G2D,na,26279,A2058,skin,-666,-1
REG3A,na,5068,A2058,skin,-666,-1
MCHR1,na,2847,A2058,skin,-666,-1
WBSCR28,na,135886,A2058,skin,-666,-1
CSNK1G2,na,1455,A2058,skin,-666,-1
TRAPPC5,na,126003,A2058,skin,-666,-1
AP3D1,na,8943,A2058,skin,-666,-1
COX6B2,na,125965,A2058,skin,-666,-1
MC4R,na,4160,A2058,skin,-666,-1
DSC1,na,1823,A2058,skin,-666,-1
LGALS14,na,56891,A2058,skin,-666,-1
CRB2,na,286204,A2058,skin,-666,-1
TRPV3,na,162514,A2058,skin,-666,-1
EDN2,na,1907,A2058,skin,-666,-1
PADI2,na,11240,A2058,skin,-666,-1
ANKHD1,na,54882,A2058,skin,-666,-1
WDR92,na,116143,A2058,skin,-666,-1
ZNF101,na,94039,A2058,skin,-666,-1
TMOD4,na,29765,A2058,skin,-666,-1
FBXL12,na,54850,A2058,skin,-666,-1
PPAN,na,56342,A2058,skin,-666,-1
NDUFS7,na,374291,A2058,skin,-666,-1
PET100,na,100131801,A2058,skin,-666,-1
ZNF564,na,163050,A2058,skin,-666,-1
C1orf50,na,79078,A2058,skin,-666,-1
CCDC186,na,55088,A2058,skin,-666,-1
CCDC85C,na,317762,A2058,skin,-666,-1
IGFL2,na,147920,A2058,skin,-666,-1
ZNF417,na,147687,A2058,skin,-666,-1
RSBN1L,na,222194,A2058,skin,-666,-1
ASCL1,na,429,A2058,skin,-666,-1
RNF183,na,138065,A2058,skin,-666,-1
FGF14,na,2259,A2058,skin,-666,-1
DLL1,na,28514,A2058,skin,-666,-1
KCNA4,na,3739,A2058,skin,-666,-1
ZNF396,na,252884,A2058,skin,-666,-1
C9orf24,na,84688,A2058,skin,-666,-1
RALYL,na,138046,A2058,skin,-666,-1
CECR6,na,27439,A2058,skin,-666,-1
TDH,na,157739,A2058,skin,-666,-1
CACNA2D1,na,781,A2058,skin,-666,-1
ABCC8,na,6833,A2058,skin,-666,-1
CAMK2B,na,816,A2058,skin,-666,-1
LHX3,na,8022,A2058,skin,-666,-1
SLC7A14,na,57709,A2058,skin,-666,-1
SRRM4,na,84530,A2058,skin,-666,-1
ALK,na,238,A2058,skin,-666,-1
RADIL,na,55698,A2058,skin,-666,-1
ADCYAP1R1,na,117,A2058,skin,-666,-1
SYN2,na,6854,A2058,skin,-666,-1
RIMS3,na,9783,A2058,skin,-666,-1
RIT2,na,6014,A2058,skin,-666,-1
ZNF555,na,148254,A2058,skin,-666,-1
CASKIN1,na,57524,A2058,skin,-666,-1
ZNF491,na,126069,A2058,skin,-666,-1
CHRM1,na,1128,A2058,skin,-666,-1
TH,na,7054,A2058,skin,-666,-1
WNK3,na,65267,A2058,skin,-666,-1
ZNF627,na,199692,A2058,skin,-666,-1
MBD2,na,8932,A2058,skin,-666,-1
FAM131B,na,9715,A2058,skin,-666,-1
CHRD,na,8646,A2058,skin,-666,-1
TRPM6,na,140803,A2058,skin,-666,-1
RPH3AL,na,9501,A2058,skin,-666,-1
SMCO4,na,56935,A2058,skin,-666,-1
CASZ1,na,54897,A2058,skin,-666,-1
SAG,na,6295,A2058,skin,-666,-1
NUDT10,na,170685,A2058,skin,-666,-1
MAPT,na,4137,A2058,skin,-666,-1
MAB21L3,na,126868,A2058,skin,-666,-1
CLEC4F,na,165530,A2058,skin,-666,-1
CPNE4,na,131034,A2058,skin,-666,-1
KLRD1,na,3824,A2058,skin,-666,-1
RPGRIP1,na,57096,A2058,skin,-666,-1
CABP5,na,56344,A2058,skin,-666,-1
PDIA2,na,64714,A2058,skin,-666,-1
GPX4,na,2879,A2058,skin,-666,-1
ZNF347,na,84671,A2058,skin,-666,-1
ZNF44,na,51710,A2058,skin,-666,-1
ZNF823,na,55552,A2058,skin,-666,-1
SLC25A48,na,153328,A2058,skin,-666,-1
CSRP3,na,8048,A2058,skin,-666,-1
CAV3,na,859,A2058,skin,-666,-1
KIAA1671,na,85379,A2058,skin,-666,-1
SEC31A,na,22872,RKO,large intestine,-666,-1
CCDC92,na,80212,RKO,large intestine,-666,-1
DCTN1,na,1639,RKO,large intestine,-666,-1
TRIOBP,na,11078,RKO,large intestine,-666,-1
SERTAD2,na,9792,RKO,large intestine,-666,-1
THBS3,na,7059,RKO,large intestine,-666,-1
STOM,na,2040,RKO,large intestine,-666,-1
ATXN10,na,25814,RKO,large intestine,-666,-1
LHX9,na,56956,RKO,large intestine,-666,-1
COL8A2,na,1296,RKO,large intestine,-666,-1
BICD1,na,636,RKO,large intestine,-666,-1
SKIL,na,6498,RKO,large intestine,-666,-1
RBMS1,na,5937,RKO,large intestine,-666,-1
EPM2AIP1,na,9852,RKO,large intestine,-666,-1
MLH1,na,4292,RKO,large intestine,-666,-1
LCMT2,na,9836,RKO,large intestine,-666,-1
ELOVL5,na,60481,RKO,large intestine,-666,-1
HLTF,na,6596,RKO,large intestine,-666,-1
FADS1,na,3992,RKO,large intestine,-666,-1
RDX,na,5962,RKO,large intestine,-666,-1
LRIF1,na,55791,RKO,large intestine,-666,-1
TIGD7,na,91151,RKO,large intestine,-666,-1
TGFBRAP1,na,9392,RKO,large intestine,-666,-1
ATP1A1,na,476,RKO,large intestine,-666,-1
ATP6AP1,na,537,RKO,large intestine,-666,-1
ZMIZ1,na,57178,RKO,large intestine,-666,-1
SMAD7,na,4092,RKO,large intestine,-666,-1
SMIM14,na,201895,RKO,large intestine,-666,-1
RGAG1,na,57529,RKO,large intestine,-666,-1
NDUFA4L2,na,56901,RKO,large intestine,-666,-1
TMCC1,na,23023,RKO,large intestine,-666,-1
SCOC,na,60592,RKO,large intestine,-666,-1
CLTC,na,1213,RKO,large intestine,-666,-1
DDO,na,8528,RKO,large intestine,-666,-1
FOXC1,na,2296,RKO,large intestine,-666,-1
AHR,na,196,RKO,large intestine,-666,-1
PRPF6,na,24148,RKO,large intestine,-666,-1
TM9SF2,na,9375,RKO,large intestine,-666,-1
UBAC2,na,337867,RKO,large intestine,-666,-1
TEX30,na,93081,RKO,large intestine,-666,-1
GCOM1,na,145781,RKO,large intestine,-666,-1
DHCR7,na,1717,RKO,large intestine,-666,-1
FAM168B,na,130074,RKO,large intestine,-666,-1
FOXE1,na,2304,RKO,large intestine,-666,-1
CALML3,na,810,RKO,large intestine,-666,-1
PSCA,na,8000,RKO,large intestine,-666,-1
CAPNS1,na,826,RKO,large intestine,-666,-1
UGGT1,na,56886,RKO,large intestine,-666,-1
FAM135A,na,57579,RKO,large intestine,-666,-1
SERINC3,na,10955,RKO,large intestine,-666,-1
ACTR2,na,10097,RKO,large intestine,-666,-1
ZNF217,na,7764,RKO,large intestine,-666,-1
ATXN1,na,6310,RKO,large intestine,-666,-1
HBP1,na,26959,RKO,large intestine,-666,-1
TTC7B,na,145567,RKO,large intestine,-666,-1
SPATC1L,na,84221,RKO,large intestine,-666,-1
PIM1,na,5292,RKO,large intestine,-666,-1
CD101,na,9398,RKO,large intestine,-666,-1
CAT,na,847,RKO,large intestine,-666,-1
KAT6B,na,23522,RKO,large intestine,-666,-1
SP1,na,6667,RKO,large intestine,-666,-1
HDAC4,na,9759,RKO,large intestine,-666,-1
CD3G,na,917,RKO,large intestine,-666,-1
SEC63,na,11231,RKO,large intestine,-666,-1
SUN2,na,25777,RKO,large intestine,-666,-1
CBX5,na,23468,RKO,large intestine,-666,-1
SIN3A,na,25942,RKO,large intestine,-666,-1
CDK13,na,8621,RKO,large intestine,-666,-1
PPP3CC,na,5533,RKO,large intestine,-666,-1
CD226,na,10666,RKO,large intestine,-666,-1
FNBP1,na,23048,RKO,large intestine,-666,-1
HLA-DRB1,na,3123,RKO,large intestine,-666,-1
CLYBL,na,171425,RKO,large intestine,-666,-1
SEL1L,na,6400,RKO,large intestine,-666,-1
MAN2A1,na,4124,RKO,large intestine,-666,-1
COPA,na,1314,RKO,large intestine,-666,-1
ERCC4,na,2072,RKO,large intestine,-666,-1
NFE2L1,na,4779,RKO,large intestine,-666,-1
COPG1,na,22820,RKO,large intestine,-666,-1
GARS,na,2617,RKO,large intestine,-666,-1
GOT1,na,2805,RKO,large intestine,-666,-1
DDIT4,na,54541,RKO,large intestine,-666,-1
SDCCAG8,na,10806,RKO,large intestine,-666,-1
ATP6V0E2,na,155066,RKO,large intestine,-666,-1
GNAT3,na,346562,RKO,large intestine,-666,-1
NXF5,na,55998,RKO,large intestine,-666,-1
TSSK4,na,283629,RKO,large intestine,-666,-1
CATSPERD,na,257062,RKO,large intestine,-666,-1
C1QA,na,712,RKO,large intestine,-666,-1
SAFB,na,6294,RKO,large intestine,-666,-1
HMMR,na,3161,RKO,large intestine,-666,-1
RCC2,na,55920,RKO,large intestine,-666,-1
CKAP5,na,9793,RKO,large intestine,-666,-1
EEFSEC,na,60678,RKO,large intestine,-666,-1
UQCRC2,na,7385,RKO,large intestine,-666,-1
DAZAP2,na,9802,RKO,large intestine,-666,-1
ARCN1,na,372,RKO,large intestine,-666,-1
SF3B2,na,10992,RKO,large intestine,-666,-1
SART1,na,9092,RKO,large intestine,-666,-1
CDK2AP2,na,10263,RKO,large intestine,-666,-1
DDB1,na,1642,RKO,large intestine,-666,-1
HNRNPUL2,na,221092,RKO,large intestine,-666,-1
HDGFRP2,na,84717,RKO,large intestine,-666,-1
PTOV1,na,53635,RKO,large intestine,-666,-1
XRCC1,na,7515,RKO,large intestine,-666,-1
ACTB,na,60,RKO,large intestine,-666,-1
CDKN2D,na,1032,RKO,large intestine,-666,-1
KDM8,na,79831,RKO,large intestine,-666,-1
CREBBP,na,1387,RKO,large intestine,-666,-1
GLTSCR1L,na,23506,RKO,large intestine,-666,-1
NCOR1,na,9611,RKO,large intestine,-666,-1
TOM1L2,na,146691,RKO,large intestine,-666,-1
FTO,na,79068,RKO,large intestine,-666,-1
WASF2,na,10163,RKO,large intestine,-666,-1
UBR4,na,23352,RKO,large intestine,-666,-1
GANAB,na,23193,RKO,large intestine,-666,-1
PLD3,na,23646,RKO,large intestine,-666,-1
IK,na,3550,RKO,large intestine,-666,-1
GIGYF2,na,26058,RKO,large intestine,-666,-1
HDLBP,na,3069,RKO,large intestine,-666,-1
CHD8,na,57680,RKO,large intestine,-666,-1
NR1D2,na,9975,RKO,large intestine,-666,-1
DICER1,na,23405,RKO,large intestine,-666,-1
MTERF1,na,7978,RKO,large intestine,-666,-1
TTC13,na,79573,RKO,large intestine,-666,-1
FBXL18,na,80028,RKO,large intestine,-666,-1
HERPUD2,na,64224,RKO,large intestine,-666,-1
HINT2,na,84681,RKO,large intestine,-666,-1
GPKOW,na,27238,RKO,large intestine,-666,-1
TRIM44,na,54765,RKO,large intestine,-666,-1
AEBP2,na,121536,RKO,large intestine,-666,-1
AMOT,na,154796,RKO,large intestine,-666,-1
6-Mar,na,10299,RKO,large intestine,-666,-1
KIDINS220,na,57498,RKO,large intestine,-666,-1
USP11,na,8237,RKO,large intestine,-666,-1
GLCCI1,na,113263,RKO,large intestine,-666,-1
PRRT2,na,112476,RKO,large intestine,-666,-1
KDM4A,na,9682,RKO,large intestine,-666,-1
ZNF274,na,10782,RKO,large intestine,-666,-1
ZNF256,na,10172,RKO,large intestine,-666,-1
DLX3,na,1747,RKO,large intestine,-666,-1
ALPK3,na,57538,RKO,large intestine,-666,-1
OS9,na,10956,RKO,large intestine,-666,-1
ATP6V1A,na,523,RKO,large intestine,-666,-1
PAK2,na,5062,RKO,large intestine,-666,-1
EIF4G1,na,1981,RKO,large intestine,-666,-1
BOLA1,na,51027,RKO,large intestine,-666,-1
ACAN,na,176,HCT116,large intestine,-666,-1
FBLN2,na,2199,HCT116,large intestine,-666,-1
MYOCD,na,93649,HCT116,large intestine,-666,-1
STOML1,na,9399,HCT116,large intestine,-666,-1
ITFG3,na,83986,HCT116,large intestine,-666,-1
PSG11,na,5680,HCT116,large intestine,-666,-1
PSG2,na,5670,HCT116,large intestine,-666,-1
TAPBPL,na,55080,HCT116,large intestine,-666,-1
RIT1,na,6016,HCT116,large intestine,-666,-1
SMAP1,na,60682,HCT116,large intestine,-666,-1
LTN1,na,26046,HCT116,large intestine,-666,-1
FAM179B,na,23116,HCT116,large intestine,-666,-1
TP53TG1,na,11257,HCT116,large intestine,-666,-1
RLBP1,na,6017,HCT116,large intestine,-666,-1
FMN1,na,342184,HCT116,large intestine,-666,-1
S100A1,na,6271,HCT116,large intestine,-666,-1
MAG,na,4099,HCT116,large intestine,-666,-1
HEXA,na,3073,HCT116,large intestine,-666,-1
FAM3A,na,60343,HCT116,large intestine,-666,-1
SCCPDH,na,51097,HCT116,large intestine,-666,-1
PRKCI,na,5584,HCT116,large intestine,-666,-1
KCNK15,na,60598,HCT116,large intestine,-666,-1
RASL12,na,51285,HCT116,large intestine,-666,-1
SLC35F5,na,80255,HCT116,large intestine,-666,-1
AGBL2,na,79841,HCT116,large intestine,-666,-1
ZER1,na,10444,HCT116,large intestine,-666,-1
NEURL2,na,140825,HCT116,large intestine,-666,-1
TFF3,na,7033,HCT116,large intestine,-666,-1
PTPRO,na,5800,HCT116,large intestine,-666,-1
PTPRB,na,5787,HCT116,large intestine,-666,-1
AGT,na,183,HCT116,large intestine,-666,-1
NAT8,na,9027,HCT116,large intestine,-666,-1
SERPINA7,na,6906,HCT116,large intestine,-666,-1
KRT1,na,3848,HCT116,large intestine,-666,-1
TNNT2,na,7139,HCT116,large intestine,-666,-1
SERINC3,na,10955,HCT116,large intestine,-666,-1
TMEM59,na,9528,HCT116,large intestine,-666,-1
PARP10,na,84875,HCT116,large intestine,-666,-1
BARX2,na,8538,HCT116,large intestine,-666,-1
TXNIP,na,10628,HCT116,large intestine,-666,-1
ERP44,na,23071,HCT116,large intestine,-666,-1
HBP1,na,26959,HCT116,large intestine,-666,-1
YPEL5,na,51646,HCT116,large intestine,-666,-1
RAB5B,na,5869,HCT116,large intestine,-666,-1
MYL5,na,4636,HCT116,large intestine,-666,-1
PNRC1,na,10957,HCT116,large intestine,-666,-1
GP1BA,na,2811,HCT116,large intestine,-666,-1
HDC,na,3067,HCT116,large intestine,-666,-1
TMEM57,na,55219,HCT116,large intestine,-666,-1
ARV1,na,64801,HCT116,large intestine,-666,-1
CD34,na,947,HCT116,large intestine,-666,-1
STAT5B,na,6777,HCT116,large intestine,-666,-1
DNAH8,na,1769,HCT116,large intestine,-666,-1
AGO4,na,192670,HCT116,large intestine,-666,-1
VSIG4,na,11326,HCT116,large intestine,-666,-1
CLEC2B,na,9976,HCT116,large intestine,-666,-1
ADORA3,na,140,HCT116,large intestine,-666,-1
CD3E,na,916,HCT116,large intestine,-666,-1
EDEM1,na,9695,HCT116,large intestine,-666,-1
HERC3,na,8916,HCT116,large intestine,-666,-1
TNNI1,na,7135,HCT116,large intestine,-666,-1
TNFRSF1B,na,7133,HCT116,large intestine,-666,-1
SH3TC1,na,54436,HCT116,large intestine,-666,-1
TULP2,na,7288,HCT116,large intestine,-666,-1
SNX29,na,92017,HCT116,large intestine,-666,-1
GK,na,2710,HCT116,large intestine,-666,-1
KIR2DS4,na,3809,HCT116,large intestine,-666,-1
PBXIP1,na,57326,HCT116,large intestine,-666,-1
FAM63A,na,55793,HCT116,large intestine,-666,-1
FAM214A,na,56204,HCT116,large intestine,-666,-1
ABHD1,na,84696,HCT116,large intestine,-666,-1
TARBP1,na,6894,HCT116,large intestine,-666,-1
INSRR,na,3645,HCT116,large intestine,-666,-1
PNLIPRP1,na,5407,HCT116,large intestine,-666,-1
KRTAP4-2,na,85291,HCT116,large intestine,-666,-1
C16orf78,na,123970,HCT116,large intestine,-666,-1
ACTN3,na,89,HCT116,large intestine,-666,-1
ARRDC1-AS1,na,85026,HCT116,large intestine,-666,-1
CACFD1,na,11094,HCT116,large intestine,-666,-1
ARSA,na,410,HCT116,large intestine,-666,-1
C1QB,na,713,HCT116,large intestine,-666,-1
CD177,na,57126,HCT116,large intestine,-666,-1
PHF14,na,9678,HCT116,large intestine,-666,-1
TXNDC9,na,10190,HCT116,large intestine,-666,-1
ASB8,na,140461,HCT116,large intestine,-666,-1
AAMDC,na,28971,HCT116,large intestine,-666,-1
EMC3,na,55831,HCT116,large intestine,-666,-1
NCOR1,na,9611,HCT116,large intestine,-666,-1
PCMTD1,na,115294,HCT116,large intestine,-666,-1
MSH3,na,4437,HCT116,large intestine,-666,-1
PDCD4,na,27250,HCT116,large intestine,-666,-1
ATP5S,na,27109,HCT116,large intestine,-666,-1
ATG2B,na,55102,HCT116,large intestine,-666,-1
ZFYVE26,na,23503,HCT116,large intestine,-666,-1
CDNF,na,441549,HCT116,large intestine,-666,-1
C9orf64,na,84267,HCT116,large intestine,-666,-1
KMT2C,na,58508,HCT116,large intestine,-666,-1
HERPUD2,na,64224,HCT116,large intestine,-666,-1
TRIM44,na,54765,HCT116,large intestine,-666,-1
RALYL,na,138046,HCT116,large intestine,-666,-1
HMP19,na,51617,HCT116,large intestine,-666,-1
CHGA,na,1113,HCT116,large intestine,-666,-1
TENM4,na,26011,HCT116,large intestine,-666,-1
EFHC1,na,114327,HCT116,large intestine,-666,-1
TLX1,na,3195,HCT116,large intestine,-666,-1
PPP1R3E,na,90673,HCT116,large intestine,-666,-1
CDH8,na,1006,HCT116,large intestine,-666,-1
ZNF615,na,284370,HCT116,large intestine,-666,-1
ZNF260,na,339324,HCT116,large intestine,-666,-1
ZNF71,na,58491,HCT116,large intestine,-666,-1
ZNF10,na,7556,HCT116,large intestine,-666,-1
ZNF140,na,7699,HCT116,large intestine,-666,-1
ZNF26,na,7574,HCT116,large intestine,-666,-1
NRSN2,na,80023,HCT116,large intestine,-666,-1
